AnimalID,AnimalType,Breed,Color,EntryDate,ReleaseDate,OutcomeType,Sex,Age,Year,Month,IsAdopted
A762172,Cat,Domestic Shorthair Mix,Brown Tabby,2017-11-15 14:38:00,2017-11-18 19:10:00,Transfer,Intact Male,5 months,2017,11,False
A701713,Cat,Domestic Shorthair Mix,White/Brown Tabby,2015-05-03 15:52:00,2015-05-03 18:10:00,Transfer,Unknown,2 weeks,2015,5,False
A718531,Dog,Australian Cattle Dog Mix,Blue Tick/White,2016-01-01 14:44:00,2016-01-12 21:20:00,Return to Owner,Neutered Male,8 months,2016,1,False
A738045,Cat,Domestic Medium Hair Mix,Blue,2016-11-08 17:05:00,2016-11-09 08:04:00,Died,Intact Male,3 weeks,2016,11,False
A668388,Cat,Domestic Shorthair Mix,Brown Tabby,2013-12-03 11:05:00,2013-12-09 15:04:00,Transfer,Intact Female,2 months,2013,12,False
A682587,Dog,Chihuahua Longhair/West Highland,Cream,2015-02-04 17:32:00,2014-07-05 12:32:00,Adoption,Neutered Male,1 year,2014,7,True
A682587,Dog,Chihuahua Longhair/West Highland,Cream,2015-02-04 17:32:00,2015-02-06 17:26:00,Return to Owner,Neutered Male,1 year,2015,2,False
A752627,Cat,Domestic Shorthair Mix,White/Brown Tabby,2017-06-25 12:05:00,2017-06-29 17:32:00,Adoption,Intact Male,2 months,2017,6,True
A664001,Cat,Domestic Shorthair Mix,Blue Tabby,2013-11-24 11:25:00,2013-11-23 13:25:00,Adoption,Neutered Male,6 months,2013,11,True
A664001,Cat,Domestic Shorthair Mix,Blue Tabby,2013-11-24 11:25:00,2013-11-27 16:09:00,Adoption,Neutered Male,6 months,2013,11,True
A705372,Cat,Domestic Shorthair Mix,Calico,2015-06-16 14:08:00,2015-06-16 17:46:00,Transfer,Unknown,3 weeks,2015,6,False
A679483,Dog,German Shepherd Mix,Tricolor,2014-05-21 14:43:00,2014-06-17 13:26:00,Transfer,Intact Male,4 months,2014,6,False
A747351,Cat,Domestic Shorthair Mix,Cream,2017-04-18 13:11:00,2017-04-18 15:13:00,Transfer,Intact Male,3 days,2017,4,False
A736439,Dog,Collie Smooth/Miniature Poodle,Black,2016-10-11 16:40:00,2016-10-21 16:16:00,Return to Owner,Neutered Male,4 years,2016,10,False
A706562,Cat,Domestic Shorthair Mix,Black,2015-06-30 14:53:00,2015-07-02 00:00:00,Transfer,Intact Female,3 months,2015,7,False
A690783,Cat,Domestic Shorthair Mix,Brown Tabby,2014-10-26 08:37:00,2014-12-23 16:53:00,Adoption,Intact Female,5 weeks,2014,12,True
A707770,Dog,English Bulldog Mix,Brown Brindle/White,2015-07-23 18:29:00,2015-07-24 18:10:00,Adoption,Neutered Male,5 years,2015,7,True
A707770,Dog,English Bulldog Mix,Brown Brindle/White,2015-07-23 18:29:00,2015-07-21 17:55:00,Adoption,Neutered Male,5 years,2015,7,True
A706290,Dog,Pit Bull Mix,Blue/White,2015-06-27 11:04:00,2015-06-28 11:45:00,Return to Owner,Intact Male,4 years,2015,6,False
A734082,Dog,American Staffordshire Terrier Mix,Red/White,2016-09-01 10:33:00,2016-11-28 12:00:00,Adoption,Neutered Male,1 year,2016,11,True
A672154,Other,Raccoon Mix,Black/Brown,2014-02-05 10:31:00,2014-02-05 11:45:00,Euthanasia,Unknown,1 year,2014,2,False
A719265,Dog,Labrador Retriever Mix,Black/White,2016-01-16 13:37:00,2016-03-02 16:53:00,Adoption,Intact Female,1 week,2016,3,True
A703652,Cat,Balinese Mix,Tortie Point/White,2015-05-27 16:11:00,2015-06-15 12:32:00,Adoption,Intact Female,1 month,2015,6,True
A681901,Dog,Pit Bull Mix,White/Black,2014-06-21 15:19:00,2014-06-21 16:51:00,Transfer,Intact Male,1 year,2014,6,False
A668670,Other,Raccoon Mix,Gray/Black,2013-12-06 18:17:00,2013-12-06 18:32:00,Euthanasia,Unknown,1 year,2013,12,False
A711300,Cat,Siamese Mix,Flame Point,2015-09-05 11:13:00,2015-09-05 12:12:00,Transfer,Unknown,2 weeks,2015,9,False
A751639,Other,Rabbit Sh Mix,Black,2017-06-10 14:50:00,2017-06-10 16:09:00,Transfer,Unknown,4 weeks,2017,6,False
A555376,Dog,Labrador Retriever/Pit Bull,Brown Brindle,2016-03-13 12:28:00,2016-03-14 16:02:00,Return to Owner,Spayed Female,7 years,2016,3,False
A681671,Dog,Australian Kelpie/Rat Terrier,Black/Tan,2015-04-13 15:26:00,2014-06-23 17:36:00,Adoption,Neutered Male,1 year,2014,6,True
A681671,Dog,Australian Kelpie/Rat Terrier,Black/Tan,2015-04-13 15:26:00,2014-07-01 14:53:00,Adoption,Neutered Male,1 year,2014,7,True
A681671,Dog,Australian Kelpie/Rat Terrier,Black/Tan,2015-04-13 15:26:00,2015-04-17 18:33:00,Adoption,Neutered Male,1 year,2015,4,True
A744723,Other,Bat Mix,Brown,2017-03-06 14:22:00,2017-03-06 14:35:00,Euthanasia,Unknown,3 years,2017,3,False
A721890,Cat,Domestic Shorthair Mix,Black,2016-03-06 15:51:00,2016-03-12 12:35:00,Adoption,Intact Male,7 months,2016,3,True
A664913,Dog,Pit Bull Mix,Blue/White,2013-10-16 12:32:00,2013-10-24 14:52:00,Return to Owner,Intact Male,1 year,2013,10,False
A734704,Dog,Pit Bull Mix,Fawn/White,2016-11-17 15:12:00,2016-11-27 15:01:00,Adoption,Neutered Male,2 years,2016,11,True
A734704,Dog,Pit Bull Mix,Fawn/White,2016-11-17 15:12:00,2016-09-19 18:24:00,Adoption,Neutered Male,2 years,2016,9,True
A693188,Cat,Domestic Shorthair Mix,Blue Tabby,2014-12-03 15:31:00,2014-12-04 09:00:00,Transfer,Intact Male,1 year,2014,12,False
A666575,Dog,Chihuahua Shorthair Mix,Tan,2013-11-04 11:06:00,2013-11-06 07:18:00,Transfer,Intact Female,3 months,2013,11,False
A721821,Dog,Wire Hair Fox Terrier Mix,Tricolor,2016-03-05 07:50:00,2016-03-10 14:08:00,Transfer,Intact Male,2 months,2016,3,False
A694136,Dog,Cocker Spaniel Mix,Chocolate,2014-12-20 22:43:00,2014-12-31 00:00:00,Return to Owner,Neutered Male,5 years,2014,12,False
A730865,Dog,Chihuahua Shorthair Mix,Brown,2016-07-12 07:20:00,2016-07-12 16:50:00,Transfer,Neutered Male,6 years,2016,7,False
A739799,Cat,Domestic Shorthair Mix,Brown Tabby,2016-12-07 14:10:00,2016-12-12 16:07:00,Transfer,Intact Male,7 months,2016,12,False
A713318,Dog,Tibetan Terrier Mix,White/Tan,2015-10-09 16:56:00,2016-07-14 18:38:00,Return to Owner,Intact Male,1 year,2016,7,False
A713318,Dog,Tibetan Terrier Mix,White/Tan,2015-10-09 16:56:00,2015-10-15 17:11:00,Return to Owner,Intact Male,1 year,2015,10,False
A713318,Dog,Tibetan Terrier Mix,White/Tan,2015-10-09 16:56:00,2016-08-22 00:00:00,Transfer,Intact Male,1 year,2016,8,False
A713318,Dog,Tibetan Terrier Mix,White/Tan,2015-10-09 16:56:00,2016-07-13 17:41:00,Return to Owner,Intact Male,1 year,2016,7,False
A670734,Other,Bat Mix,Gray,2014-01-13 12:53:00,2014-01-13 13:09:00,Euthanasia,Unknown,6 months,2014,1,False
A723943,Cat,Siamese Mix,Flame Point,2016-04-09 11:53:00,2016-04-14 19:11:00,Transfer,Intact Male,2 years,2016,4,False
A689860,Dog,Pit Bull Mix,Chocolate/White,2014-10-10 15:53:00,2014-10-25 13:08:00,Transfer,Intact Male,1 year,2014,10,False
A709749,Cat,Domestic Shorthair Mix,Calico,2015-08-12 18:29:00,2015-09-22 12:49:00,Transfer,Intact Female,1 year,2015,9,False
A708253,Other,Bat,Black,2015-07-24 16:34:00,2015-07-24 16:48:00,Euthanasia,Unknown,1 year,2015,7,False
A670232,Dog,Pit Bull Mix,Blue/White,2014-01-04 08:38:00,2014-01-05 15:11:00,Transfer,Intact Female,1 day,2014,1,False
A719969,Dog,Siberian Husky Mix,Black/White,2016-01-31 12:23:00,2016-01-31 16:27:00,Return to Owner,Spayed Female,6 years,2016,1,False
A715965,Dog,Pit Bull Mix,Brown/White,2015-11-12 14:53:00,2015-11-24 19:03:00,Return to Owner,Intact Male,2 years,2015,11,False
A723234,Other,Bat,Brown,2016-03-28 16:08:00,2016-03-30 10:15:00,Euthanasia,Unknown,5 months,2016,3,False
A727383,Cat,Domestic Shorthair Mix,Tortie,2016-05-21 15:32:00,2016-05-30 09:35:00,Transfer,Intact Female,10 years,2016,5,False
A673094,Dog,Maltese,White,2014-02-19 13:51:00,2014-04-16 13:03:00,Adoption,Intact Female,3 weeks,2014,4,True
A747789,Other,Bat Mix,Brown,2017-04-24 19:04:00,2017-04-24 19:10:00,Euthanasia,Unknown,1 year,2017,4,False
A666644,Dog,Labrador Retriever Mix,Black/White,2015-11-11 11:22:00,2013-11-09 17:18:00,Adoption,Neutered Male,2 years,2013,11,True
A666644,Dog,Labrador Retriever Mix,Black/White,2015-11-11 11:22:00,2014-08-03 16:33:00,Adoption,Neutered Male,2 years,2014,8,True
A666644,Dog,Labrador Retriever Mix,Black/White,2015-11-11 11:22:00,2015-11-15 12:08:00,Adoption,Neutered Male,2 years,2015,11,True
A758916,Cat,Domestic Shorthair Mix,Orange Tabby,2017-09-23 17:30:00,2017-10-16 18:06:00,Adoption,Intact Male,6 months,2017,10,True
A673278,Dog,Miniature Schnauzer Mix,Gray/White,2014-02-26 16:39:00,2014-03-01 17:52:00,Adoption,Intact Female,6 years,2014,3,True
A761276,Dog,Pit Bull Mix,Blue/White,2017-11-02 08:50:00,2017-12-09 15:24:00,Adoption,Intact Male,1 year,2017,12,True
A702340,Cat,Domestic Shorthair Mix,Tortie,2015-05-12 13:09:00,2015-05-13 09:00:00,Transfer,Intact Female,5 years,2015,5,False
A722108,Dog,Pit Bull Mix,Brown Brindle/White,2016-11-15 13:03:00,2016-05-07 13:22:00,Adoption,Neutered Male,2 years,2016,5,True
A722108,Dog,Pit Bull Mix,Brown Brindle/White,2016-11-15 13:03:00,2016-11-18 13:21:00,Return to Owner,Neutered Male,2 years,2016,11,False
A720223,Cat,Domestic Longhair Mix,Seal Point/White,2016-02-05 07:13:00,2016-02-09 17:17:00,Adoption,Intact Female,1 year,2016,2,True
A689738,Dog,Catahoula Mix,Brown Merle/White,2014-10-08 22:45:00,2014-11-19 18:16:00,Adoption,Intact Female,2 years,2014,11,True
A689738,Dog,Catahoula Mix,Brown Merle/White,2014-10-08 22:45:00,2015-02-01 17:00:00,Return to Owner,Intact Female,2 years,2015,2,False
A689738,Dog,Catahoula Mix,Brown Merle/White,2014-10-08 22:45:00,2017-11-16 13:03:00,Adoption,Intact Female,2 years,2017,11,True
A689738,Dog,Catahoula Mix,Brown Merle/White,2014-10-08 22:45:00,2018-01-27 15:12:00,Adoption,Intact Female,2 years,2018,1,True
A727734,Cat,Domestic Shorthair Mix,Brown Tabby/White,2016-05-25 12:23:00,2016-05-30 13:32:00,Adoption,Intact Female,1 year,2016,5,True
A752207,Dog,Miniature Schnauzer Mix,Gray/White,2017-06-19 16:33:00,2017-06-23 17:01:00,Transfer,Intact Male,1 year,2017,6,False
A703382,Cat,Domestic Shorthair Mix,Cream Tabby,2015-05-24 10:25:00,2015-06-07 12:36:00,Transfer,Intact Female,1 year,2015,6,False
A551426,Dog,Cocker Spaniel,Buff/White,2013-12-17 12:08:00,2013-12-23 11:00:00,Euthanasia,Spayed Female,8 years,2013,12,False
A682657,Cat,Domestic Medium Hair Mix,Tortie,2014-07-01 09:14:00,2014-07-01 10:38:00,Euthanasia,Intact Female,4 months,2014,7,False
A668545,Cat,Domestic Shorthair Mix,Brown Tabby,2013-12-04 23:12:00,2013-12-21 13:55:00,Adoption,Intact Female,1 year,2013,12,True
A693392,Dog,Bull Terrier,White,2014-12-07 11:31:00,2014-12-11 14:40:00,Transfer,Intact Female,2 years,2014,12,False
A702308,Cat,Siamese Mix,Lynx Point,2015-05-12 11:00:00,2015-05-13 09:00:00,Transfer,Unknown,1 year,2015,5,False
A756964,Cat,Domestic Shorthair Mix,Brown Tabby,2017-08-28 13:31:00,2017-09-07 00:00:00,Transfer,Intact Female,3 weeks,2017,9,False
A665567,Dog,Chihuahua Shorthair Mix,Chocolate/White,2013-10-19 12:57:00,2013-10-23 15:27:00,Transfer,Neutered Male,2 years,2013,10,False
A665567,Dog,Chihuahua Shorthair Mix,Chocolate/White,2013-10-19 12:57:00,2014-04-06 15:15:00,Return to Owner,Neutered Male,2 years,2014,4,False
A713692,Cat,Domestic Shorthair Mix,Black/White,2015-10-11 11:25:00,2015-11-06 13:14:00,Transfer,Intact Male,1 month,2015,11,False
A705530,Cat,Domestic Shorthair Mix,Brown Tabby,2015-06-18 14:59:00,2015-06-18 16:15:00,Transfer,Unknown,2 weeks,2015,6,False
A664935,Dog,Black Mouth Cur Mix,Tan,2013-10-11 11:08:00,2013-11-11 18:20:00,Adoption,Intact Male,2 years,2013,11,True
A664935,Dog,Black Mouth Cur Mix,Tan,2013-10-11 11:08:00,2017-12-02 14:49:00,Return to Owner,Intact Male,2 years,2017,12,False
A693743,Dog,Rhod Ridgeback Mix,Tan,2014-12-19 13:32:00,2014-12-19 17:12:00,Return to Owner,Neutered Male,4 years,2014,12,False
A693743,Dog,Rhod Ridgeback Mix,Tan,2014-12-19 13:32:00,2014-12-18 18:15:00,Transfer,Neutered Male,4 years,2014,12,False
A667242,Dog,Schipperke Mix,Black,2013-11-22 07:50:00,2013-11-23 12:36:00,Adoption,Spayed Female,2 years,2013,11,True
A667242,Dog,Schipperke Mix,Black,2013-11-22 07:50:00,2013-11-21 16:51:00,Adoption,Spayed Female,2 years,2013,11,True
A737076,Dog,Chihuahua Shorthair Mix,Tan,2016-10-21 18:41:00,2016-11-05 14:37:00,Adoption,Spayed Female,1 year,2016,11,True
A755369,Cat,Domestic Shorthair Mix,Black Smoke,2017-08-02 12:37:00,2017-08-03 14:07:00,Transfer,Intact Female,1 week,2017,8,False
A679109,Dog,Chihuahua Shorthair Mix,Brown/White,2014-05-16 16:17:00,2014-05-20 18:35:00,Adoption,Intact Male,1 year,2014,5,True
A679109,Dog,Chihuahua Shorthair Mix,Brown/White,2014-05-16 16:17:00,2014-05-23 16:41:00,Adoption,Intact Male,1 year,2014,5,True
A697268,Cat,Domestic Shorthair Mix,Orange Tabby,2018-01-05 15:22:00,2015-02-21 09:00:00,Transfer,Neutered Male,3 years,2015,2,False
A697268,Cat,Domestic Shorthair Mix,Orange Tabby,2018-01-05 15:22:00,2018-01-12 12:59:00,Adoption,Neutered Male,3 years,2018,1,True
A716893,Dog,Labrador Retriever Mix,White/Black,2015-11-27 16:14:00,2015-12-07 17:34:00,Adoption,Intact Male,2 years,2015,12,True
A675331,Cat,Domestic Shorthair Mix,Calico,2014-03-26 12:41:00,2014-03-26 15:51:00,Transfer,Intact Female,8 months,2014,3,False
A705123,Cat,Domestic Shorthair Mix,Brown Tabby,2015-06-13 12:49:00,2015-06-24 11:20:00,Return to Owner,Spayed Female,2 years,2015,6,False
A742706,Cat,Domestic Shorthair Mix,Tan,2017-01-26 13:40:00,2017-01-26 13:54:00,Euthanasia,Unknown,1 year,2017,1,False
A674944,Cat,Domestic Shorthair Mix,Calico,2014-03-20 15:06:00,2014-05-06 13:20:00,Adoption,Spayed Female,7 years,2014,5,True
A674944,Cat,Domestic Shorthair Mix,Calico,2014-03-20 15:06:00,2017-05-20 12:14:00,Return to Owner,Spayed Female,7 years,2017,5,False
A703287,Dog,Australian Kelpie Mix,Red,2015-05-22 15:58:00,2015-06-30 13:09:00,Transfer,Neutered Male,1 year,2015,6,False
A752068,Cat,Domestic Shorthair Mix,Orange Tabby,2017-06-17 12:43:00,2017-07-29 13:17:00,Transfer,Intact Male,1 month,2017,7,False
A709078,Cat,Domestic Shorthair Mix,Blue Tabby/White,2015-08-04 16:26:00,2015-08-21 13:01:00,Transfer,Intact Female,1 week,2015,8,False
A756911,Dog,German Shepherd Mix,Tan/Black,2017-10-10 18:12:00,2017-09-11 17:47:00,Adoption,Spayed Female,2 years,2017,9,True
A756911,Dog,German Shepherd Mix,Tan/Black,2017-10-10 18:12:00,2017-09-03 13:00:00,Adoption,Spayed Female,2 years,2017,9,True
A756911,Dog,German Shepherd Mix,Tan/Black,2017-10-10 18:12:00,2017-11-13 13:04:00,Transfer,Spayed Female,2 years,2017,11,False
A754081,Cat,Domestic Shorthair Mix,Brown Tabby/White,2017-07-15 11:09:00,2017-07-22 19:07:00,Adoption,Intact Male,2 months,2017,7,True
A591542,Dog,Pit Bull Mix,White,2016-04-10 12:32:00,2016-04-14 13:35:00,Return to Owner,Spayed Female,5 years,2016,4,False
A700708,Dog,Pit Bull,Brown Brindle/White,2015-04-18 14:00:00,2015-04-18 16:52:00,Return to Owner,Neutered Male,1 year,2015,4,False
A711452,Cat,Domestic Medium Hair Mix,Blue/White,2015-09-07 11:01:00,2015-09-30 18:14:00,Adoption,Intact Female,1 month,2015,9,True
A683324,Cat,Domestic Shorthair Mix,Calico,2014-07-09 12:58:00,2014-07-30 13:46:00,Transfer,Intact Female,7 months,2014,7,False
A759913,Dog,St. Bernard Rough Coat Mix,White/Black,2017-10-09 16:11:00,2017-10-10 15:37:00,Transfer,Neutered Male,2 years,2017,10,False
A744329,Dog,English Bulldog Mix,White/Brown Brindle,2017-02-27 11:24:00,2017-03-02 11:49:00,Transfer,Intact Male,1 month,2017,3,False
A748933,Cat,Domestic Shorthair Mix,Brown Tabby,2017-05-08 16:28:00,2017-07-01 20:32:00,Adoption,Intact Male,1 month,2017,7,True
A410668,Cat,Domestic Shorthair Mix,Black,2015-11-19 13:41:00,2016-06-12 11:46:00,Adoption,Spayed Female,12 years,2016,6,True
A706155,Dog,Australian Cattle Dog Mix,Black/White,2015-06-25 15:18:00,2015-06-29 18:18:00,Adoption,Intact Female,5 months,2015,6,True
A701404,Dog,Australian Shepherd Mix,Brown/Tan,2015-04-28 22:53:00,2015-05-01 13:54:00,Euthanasia,Intact Female,14 years,2015,5,False
A664825,Dog,Cocker Spaniel Mix,Buff/Tan,2013-10-09 15:06:00,2013-10-10 17:14:00,Transfer,Intact Male,2 years,2013,10,False
A746816,Dog,Pointer Mix,Tan,2017-04-09 14:39:00,2017-04-17 12:01:00,Adoption,Intact Female,5 months,2017,4,True
A746816,Dog,Pointer Mix,Tan,2017-04-09 14:39:00,2017-04-15 15:57:00,Adoption,Intact Female,5 months,2017,4,True
A711553,Dog,Cardigan Welsh Corgi Mix,Tricolor,2015-09-08 17:07:00,2015-12-30 08:12:00,Adoption,Intact Male,4 years,2015,12,True
A760169,Cat,Domestic Shorthair Mix,Black/White,2017-10-13 18:05:00,2017-10-19 12:41:00,Transfer,Intact Male,7 months,2017,10,False
A697161,Dog,Great Pyrenees Mix,Sable/White,2015-02-19 12:07:00,2015-05-22 15:26:00,Adoption,Intact Male,1 day,2015,5,True
A702174,Cat,Domestic Longhair Mix,Black,2015-05-10 14:06:00,2015-07-28 10:00:00,Adoption,Intact Male,0 years,2015,7,True
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-11-29 12:26:00,Transfer,Neutered Male,5 years,2016,11,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2015-07-30 16:27:00,Return to Owner,Neutered Male,5 years,2015,7,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2015-10-28 11:34:00,Return to Owner,Neutered Male,5 years,2015,10,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-01-11 12:46:00,Return to Owner,Neutered Male,5 years,2016,1,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2015-07-03 12:49:00,Return to Owner,Neutered Male,5 years,2015,7,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-02-22 10:49:00,Return to Owner,Neutered Male,5 years,2016,2,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2015-07-20 12:50:00,Return to Owner,Neutered Male,5 years,2015,7,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-03-29 14:23:00,Return to Owner,Neutered Male,5 years,2016,3,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-03-18 19:32:00,Return to Owner,Neutered Male,5 years,2016,3,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2015-12-26 13:41:00,Return to Owner,Neutered Male,5 years,2015,12,False
A706536,Dog,English Bulldog,Tan/White,2016-03-18 10:44:00,2016-02-19 19:15:00,Return to Owner,Neutered Male,5 years,2016,2,False
A746802,Cat,Domestic Shorthair Mix,Calico,2017-04-09 11:07:00,2017-04-09 15:45:00,Transfer,Intact Female,1 weeks,2017,4,False
A675348,Cat,Domestic Shorthair Mix,Brown Tabby/White,2014-03-26 15:14:00,2014-03-26 16:57:00,Transfer,Intact Male,2 days,2014,3,False
A573107,Dog,Rat Terrier Mix,Tricolor,2014-02-04 18:05:00,2014-01-24 12:19:00,Return to Owner,Neutered Male,5 years,2014,1,False
A573107,Dog,Rat Terrier Mix,Tricolor,2014-02-04 18:05:00,2014-02-06 18:44:00,Return to Owner,Neutered Male,5 years,2014,2,False
A767766,Dog,German Shepherd Mix,Brown/Black,2018-03-06 14:09:00,2018-03-12 17:15:00,Adoption,Intact Male,2 years,2018,3,True
A767766,Dog,German Shepherd Mix,Brown/Black,2018-03-06 14:09:00,2018-03-15 13:18:00,Adoption,Intact Male,2 years,2018,3,True
A720699,Dog,Pit Bull Mix,White/Brown Brindle,2016-02-14 10:42:00,2016-02-21 14:56:00,Adoption,Neutered Male,2 years,2016,2,True
A669798,Dog,Mastiff Mix,Red/White,2014-06-11 13:07:00,2014-06-10 17:38:00,Adoption,Neutered Male,2 years,2014,6,True
A669798,Dog,Mastiff Mix,Red/White,2014-06-11 13:07:00,2014-06-29 14:48:00,Transfer,Neutered Male,2 years,2014,6,False
A675219,Dog,German Shepherd Mix,Red,2014-03-25 11:33:00,2014-04-10 19:06:00,Adoption,Intact Male,1 month,2014,4,True
A691417,Other,Bat Mix,Black,2014-11-04 10:02:00,2014-11-04 11:23:00,Euthanasia,Unknown,6 months,2014,11,False
A721277,Dog,Labrador Retriever Mix,Black/White,2016-09-09 11:24:00,2016-02-28 19:00:00,Adoption,Spayed Female,8 months,2016,2,True
A721277,Dog,Labrador Retriever Mix,Black/White,2016-09-09 11:24:00,2016-09-09 15:32:00,Return to Owner,Spayed Female,8 months,2016,9,False
A694189,Dog,Miniature Poodle Mix,Black,2014-12-22 10:56:00,2014-12-27 18:28:00,Adoption,Intact Female,5 months,2014,12,True
A696399,Dog,Basset Hound/Labrador Retriever,Brown,2015-02-04 18:05:00,2015-02-15 11:09:00,Return to Owner,Spayed Female,2 years,2015,2,False
A686463,Cat,Siamese Mix,Lynx Point,2014-08-22 11:57:00,2014-09-15 18:44:00,Adoption,Intact Female,1 month,2014,9,True
A752937,Cat,Domestic Shorthair Mix,Black/White,2017-06-29 11:35:00,2017-07-08 13:18:00,Adoption,Intact Female,1 month,2017,7,True
A752684,Dog,Pit Bull Mix,Black/White,2017-06-26 09:14:00,2017-08-03 07:07:00,Transfer,Intact Female,3 years,2017,8,False
A746459,Dog,Basset Hound Mix,White/Black,2017-04-03 15:02:00,2017-04-07 17:03:00,Adoption,Intact Male,2 months,2017,4,True
A732811,Cat,Domestic Shorthair Mix,Black/White,2016-08-12 16:24:00,2016-09-08 22:16:00,Transfer,Intact Male,2 years,2016,9,False
A723596,Cat,Domestic Shorthair Mix,White,2016-04-03 16:12:00,2016-04-04 15:59:00,Transfer,Intact Male,2 weeks,2016,4,False
A690367,Cat,Domestic Medium Hair Mix,Torbie,2014-10-19 13:16:00,2014-12-11 13:17:00,Adoption,Intact Female,1 month,2014,12,True
A701268,Dog,Border Collie Mix,Tricolor,2015-04-29 12:00:00,2015-05-06 14:56:00,Return to Owner,Spayed Female,1 year,2015,5,False
A698104,Dog,Australian Cattle Dog Mix,Black/Tan,2015-03-05 19:03:00,2015-04-14 18:37:00,Adoption,Intact Male,2 years,2015,4,True
A710625,Cat,Domestic Shorthair Mix,White/Orange Tabby,2015-08-25 12:28:00,2015-08-26 13:25:00,Transfer,Intact Female,3 days,2015,8,False
A703375,Dog,Australian Cattle Dog Mix,Blue Merle,2015-05-23 18:19:00,2015-05-27 14:18:00,Transfer,Intact Female,5 years,2015,5,False
A667273,Cat,Russian Blue Mix,Blue,2013-11-15 13:19:00,2013-11-20 19:11:00,Transfer,Intact Male,2 years,2013,11,False
A734601,Cat,Domestic Shorthair Mix,Brown Tabby,2016-09-09 14:02:00,2016-09-09 17:08:00,Transfer,Unknown,3 weeks,2016,9,False
